currency_name,buying_rate,average_rate,selling_rate,post_date
TZS,0.420323,0.424526,0.428729,6/4/2021
TZS,0.420366,0.424569,0.428772,6/7/2021
TZS,0.420387,0.424591,0.428794,6/8/2021
TZS,0.420511,0.424716,0.42892,6/9/2021
TZS,0.420468,0.424673,0.428877,6/10/2021
TZS,0.420464,0.424668,0.428873,6/11/2021
TZS,0.420571,0.424776,0.428981,6/14/2021
TZS,0.420626,0.424832,0.429038,6/15/2021
TZS,0.420733,0.42494,0.429147,6/16/2021
TZS,0.420716,0.424923,0.429129,6/17/2021
TZS,0.420835,0.425043,0.429251,6/18/2021
TZS,0.420908,0.425117,0.429325,6/21/2021
TZS,0.420989,0.425199,0.429408,6/22/2021
TZS,0.420946,0.425155,0.429364,6/23/2021
TZS,0.421049,0.425259,0.429469,6/24/2021
TZS,0.421092,0.425302,0.429513,6/25/2021
TZS,0.42119,0.425401,0.429613,6/28/2021
TZS,0.421254,0.425466,0.429678,6/29/2021
TZS,0.421245,0.425457,0.429669,6/30/2021
TZS,0.421305,0.425518,0.42973,7/2/2021
TZS,0.421407,0.425621,0.429835,7/6/2021
TZS,0.421493,0.425707,0.429922,7/7/2021
TZS,0.421595,0.425811,0.430026,7/8/2021
TZS,0.421659,0.425876,0.430092,7/9/2021
TZS,0.421758,0.425975,0.430192,7/12/2021
TZS,0.421723,0.42594,0.430157,7/13/2021
TZS,0.421813,0.426031,0.430248,7/14/2021
TZS,0.42192,0.426138,0.430357,7/15/2021
TZS,0.421997,0.426216,0.430436,7/16/2021
TZS,0.421958,0.426177,0.430396,7/19/2021
TZS,0.422031,0.426251,0.43047,7/21/2021
TZS,0.422137,0.426358,0.430579,7/22/2021
TZS,0.422214,0.426436,0.430658,7/23/2021
TZS,0.422308,0.426531,0.430753,7/26/2021
TZS,0.422321,0.426544,0.430766,7/27/2021
TZS,0.422312,0.426535,0.430758,7/28/2021
TZS,0.422398,0.426621,0.430845,7/29/2021
TZS,0.42247,0.426695,0.430919,7/30/2021
TZS,0.422564,0.42679,0.431015,8/2/2021
TZS,0.42253,0.426755,0.43098,8/3/2021
TZS,0.422624,0.42685,0.431076,8/4/2021
TZS,0.422709,0.426936,0.431163,8/5/2021
TZS,0.422675,0.426902,0.431128,8/9/2021
TZS,0.422764,0.426991,0.431219,8/10/2021
TZS,0.422867,0.427095,0.431323,8/11/2021
TZS,0.422922,0.427151,0.43138,8/12/2021
TZS,0.423003,0.427233,0.431462,8/13/2021
TZS,0.423076,0.427306,0.431536,8/17/2021
TZS,0.423088,0.427319,0.431549,8/18/2021
TZS,0.423208,0.42744,0.431671,8/19/2021
TZS,0.423293,0.427526,0.431758,8/20/2021
TZS,0.423366,0.427599,0.431832,8/23/2021
TZS,0.423426,0.42766,0.431893,8/24/2021
TZS,0.423511,0.427746,0.43198,8/25/2021
TZS,0.423614,0.427849,0.432085,8/26/2021
TZS,0.423682,0.427918,0.432155,8/27/2021
TZS,0.423754,0.427992,0.432229,8/30/2021
TZS,0.42384,0.428078,0.432316,8/31/2021
TZS,0.423938,0.428177,0.432416,9/1/2021
TZS,0.424057,0.428298,0.432538,9/2/2021
TZS,0.424143,0.428384,0.432625,9/3/2021
TZS,0.424198,0.42844,0.432681,9/6/2021
TZS,0.424305,0.428548,0.43279,9/7/2021
TZS,0.42439,0.428634,0.432877,9/8/2021
TZS,0.424497,0.428742,0.432986,9/9/2021
TZS,0.424565,0.428811,0.433056,9/10/2021
TZS,0.424621,0.428867,0.433113,9/13/2021
TZS,0.424548,0.428793,0.433039,9/14/2021
TZS,0.424655,0.428901,0.433147,9/15/2021
TZS,0.424775,0.429022,0.433269,9/16/2021
TZS,0.42489,0.429138,0.433387,9/17/2021
TZS,0.424997,0.429246,0.433496,9/20/2021
TZS,0.42509,0.429341,0.433591,9/21/2021
TZS,0.425107,0.429358,0.433609,9/22/2021
TZS,0.425184,0.429436,0.433687,9/23/2021
TZS,0.426261,0.430523,0.434785,9/24/2021
TZS,0.426334,0.430596,0.434859,9/27/2021
TZS,0.426449,0.430713,0.434977,9/28/2021
TZS,0.427561,0.431836,0.436111,9/29/2021
TZS,0.427655,0.431931,0.436207,9/30/2021
TZS,0.428763,0.43305,0.437337,10/1/2021
TZS,0.428871,0.433159,0.437447,10/4/2021
TZS,0.428995,0.433285,0.437574,10/5/2021
TZS,0.429116,0.433406,0.437697,10/6/2021
TZS,0.430221,0.434522,0.438824,10/7/2021
TZS,0.430341,0.434644,0.438947,10/8/2021
TZS,0.430449,0.434753,0.439057,10/11/2021
TZS,0.429545,0.43384,0.438135,10/12/2021
TZS,0.430596,0.434901,0.439207,10/13/2021
TZS,0.430716,0.435023,0.43933,10/14/2021
TZS,0.430802,0.43511,0.439418,10/15/2021
TZS,0.430884,0.435193,0.439501,10/18/2021
TZS,0.430727,0.435034,0.439341,10/19/2021
TZS,0.431048,0.435358,0.439668,10/20/2021
TZS,0.431125,0.435436,0.439747,10/21/2021
TZS,0.431242,0.435554,0.439866,10/22/2021
TZS,0.431349,0.435663,0.439976,10/25/2021
TZS,0.431436,0.43575,0.440063,10/26/2021
TZS,0.431556,0.435871,0.440186,10/27/2021
TZS,0.431668,0.435984,0.440301,10/28/2021
TZS,0.431776,0.436093,0.440411,10/29/2021
TZS,0.431862,0.43618,0.440498,11/1/2021
TZS,0.430908,0.435217,0.439525,11/2/2021
TZS,0.430981,0.43529,0.4396,11/3/2021
TZS,0.432034,0.436354,0.440674,11/4/2021
TZS,0.432086,0.436407,0.440727,11/5/2021
TZS,0.432151,0.436472,0.440793,11/8/2021
TZS,0.432151,0.436472,0.440793,11/8/2021
TZS,0.432246,0.436568,0.44089,11/9/2021
TZS,0.432314,0.436637,0.44096,11/10/2021
TZS,0.432435,0.436759,0.441083,11/11/2021
TZS,0.432543,0.436868,0.441193,11/12/2021
TZS,0.431609,0.435924,0.44024,11/15/2021
TZS,0.432642,0.436968,0.441294,11/16/2021
TZS,0.432698,0.437024,0.441351,11/17/2021
TZS,0.432758,0.437085,0.441412,11/18/2021
TZS,0.434865,0.439213,0.443561,11/19/2021
TZS,0.432939,0.437268,0.441597,11/22/2021
TZS,0.432969,0.437298,0.441628,11/23/2021
TZS,0.433098,0.437429,0.44176,11/24/2021
TZS,0.433236,0.437568,0.4419,11/25/2021
TZS,0.433318,0.437651,0.441984,11/26/2021
TZS,0.433396,0.437729,0.442063,11/29/2021
TZS,0.432472,0.436797,0.441121,11/30/2021
TZS,0.433577,0.437912,0.442247,12/1/2021
TZS,0.433641,0.437977,0.442313,12/2/2021
TZS,0.433697,0.438034,0.44237,12/3/2021
TZS,0.433818,0.438156,0.442493,12/6/2021
TZS,0.433878,0.438217,0.442555,12/7/2021
TZS,0.433939,0.438277,0.442616,12/8/2021
TZS,0.434016,0.438356,0.442695,12/9/2021
TZS,0.434046,0.438386,0.442726,12/10/2021
TZS,0.434107,0.438447,0.442788,12/13/2021
TZS,0.434163,0.438504,0.442845,12/14/2021
TZS,0.433263,0.437596,0.441928,12/15/2021
TZS,0.433324,0.437656,0.441989,12/16/2021
TZS,0.434361,0.438704,0.443047,12/17/2021
TZS,0.434387,0.43873,0.443073,12/20/2021
TZS,0.434447,0.438791,0.443135,12/21/2021
TZS,0.43446,0.438804,0.443148,12/22/2021
TZS,0.434486,0.43883,0.443175,12/23/2021
TZS,0.434555,0.4389,0.443245,12/24/2021
TZS,0.43462,0.438966,0.443312,12/28/2021
TZS,0.434685,0.439031,0.443378,12/29/2021
TZS,0.433755,0.438092,0.442429,12/30/2021
TZS,0.434836,0.439184,0.443532,12/31/2021
TZS,0.433922,0.438261,0.4426,1/4/2022
TZS,0.434965,0.439314,0.443664,1/5/2022
TZS,0.435043,0.439393,0.443743,1/6/2022
TZS,0.433586,0.437921,0.442257,1/7/2022
TZS,0.435142,0.439493,0.443844,1/10/2022
TZS,0.435228,0.43958,0.443932,1/11/2022
TZS,0.435301,0.439654,0.444007,1/12/2022
TZS,0.435375,0.439728,0.444081,1/13/2022
TZS,0.435482,0.439837,0.444191,1/14/2022
TZS,0.435525,0.43988,0.444235,1/17/2022
TZS,0.43556,0.439915,0.44427,1/18/2022
TZS,0.435594,0.43995,0.444305,1/19/2022
TZS,0.435651,0.440007,0.444363,1/20/2022
TZS,0.433708,0.438044,0.442381,1/21/2022
TZS,0.433747,0.438084,0.442421,1/24/2022
TZS,0.433781,0.438118,0.442456,1/25/2022
TZS,0.433845,0.438183,0.442521,1/26/2022
TZS,0.435966,0.440325,0.444684,1/27/2022
TZS,0.434008,0.438348,0.442688,1/28/2022
TZS,0.435067,0.439417,0.443767,1/31/2022
TZS,0.434188,0.43853,0.442871,2/2/2022
TZS,0.434283,0.438625,0.442967,2/3/2022
TZS,0.433382,0.437716,0.442049,2/4/2022
TZS,0.43344,0.437774,0.442108,2/7/2022
TZS,0.4335,0.437835,0.442169,2/8/2022
TZS,0.433573,0.437908,0.442243,2/9/2022
TZS,0.433639,0.437975,0.442311,2/10/2022
TZS,0.43366,0.437996,0.442332,2/11/2022
TZS,0.433763,0.4381,0.442437,2/14/2022
TZS,0.433806,0.438143,0.442481,2/15/2022
TZS,0.434359,0.438702,0.443045,2/16/2022
TZS,0.433917,0.438256,0.442594,2/17/2022
TZS,0.433943,0.438282,0.442621,2/18/2022
TZS,0.434024,0.438364,0.442704,2/21/2022
TZS,0.434067,0.438407,0.442747,2/22/2022
TZS,0.43414,0.438481,0.442822,2/23/2022
TZS,0.434221,0.438563,0.442905,2/24/2022
TZS,0.43429,0.438632,0.442975,2/25/2022
TZS,0.43435,0.438693,0.443036,2/28/2022
TZS,0.434418,0.438762,0.443106,3/1/2022
TZS,0.434396,0.43874,0.443084,3/2/2022
TZS,0.434461,0.438805,0.443149,3/3/2022
TZS,0.433966,0.438306,0.442645,3/4/2022
TZS,0.434043,0.438383,0.442723,3/7/2022
TZS,0.434623,0.438969,0.443315,3/8/2022
TZS,0.43473,0.439077,0.443424,3/9/2022
TZS,0.434812,0.43916,0.443507,3/10/2022
TZS,0.434889,0.439237,0.443586,3/11/2022
TZS,0.434872,0.43922,0.443568,3/14/2022
TZS,0.434987,0.439337,0.443686,3/15/2022
TZS,0.43509,0.439441,0.443791,3/16/2022
TZS,0.435163,0.439514,0.443865,3/17/2022
TZS,0.435249,0.439601,0.443953,3/18/2022
TZS,0.434305,0.438648,0.44299,3/21/2022
TZS,0.434318,0.438661,0.443004,3/22/2022
TZS,0.434434,0.438777,0.443121,3/23/2022
TZS,0.434416,0.43876,0.443104,3/24/2022
TZS,0.43454,0.438885,0.44323,3/25/2022
TZS,0.434425,0.438769,0.443112,3/28/2022
TZS,0.43451,0.438855,0.4432,3/29/2022
TZS,0.434621,0.438967,0.443313,3/30/2022
TZS,0.434668,0.439015,0.443361,3/31/2022
TZS,0.43466,0.439006,0.443352,4/1/2022
TZS,0.434685,0.439032,0.443378,4/4/2022
TZS,0.433766,0.438104,0.442441,4/5/2022
TZS,0.434809,0.439157,0.443505,4/6/2022
TZS,0.434895,0.439243,0.443592,4/8/2022
TZS,0.434873,0.439222,0.44357,4/11/2022
TZS,0.434999,0.439349,0.443698,4/12/2022
TZS,0.434978,0.439327,0.443676,4/13/2022
TZS,0.435097,0.439448,0.443798,4/14/2022
TZS,0.434554,0.438899,0.443244,4/19/2022
TZS,0.435166,0.439517,0.443868,4/20/2022
TZS,0.435196,0.439547,0.443899,4/21/2022
TZS,0.435204,0.439556,0.443907,4/22/2022
TZS,0.435144,0.439495,0.443846,4/25/2022
TZS,0.434228,0.43857,0.442912,4/26/2022
TZS,0.434344,0.438687,0.44303,4/27/2022
TZS,0.434322,0.438665,0.443008,4/28/2022
TZS,0.434271,0.438613,0.442956,4/29/2022
TZS,0.434369,0.438712,0.443055,5/4/2022
TZS,0.434441,0.438785,0.443129,5/5/2022
TZS,0.434531,0.438876,0.443221,5/6/2022
TZS,0.434518,0.438863,0.443208,5/9/2022
TZS,0.434595,0.43894,0.443286,5/10/2022
TZS,0.434693,0.439039,0.443386,5/11/2022
TZS,0.434586,0.438932,0.443277,5/12/2022
TZS,0.434471,0.438815,0.44316,5/13/2022
TZS,0.434514,0.438859,0.443203,5/16/2022
TZS,0.434642,0.438988,0.443334,5/17/2022
TZS,0.434727,0.439074,0.443421,5/18/2022
TZS,0.434726,0.439073,0.44342,5/19/2022
TZS,0.434892,0.439241,0.443589,5/20/2022
TZS,0.434935,0.439284,0.443633,5/23/2022
TZS,0.434908,0.439256,0.443605,5/24/2022
TZS,0.434674,0.439021,0.443367,5/25/2022
TZS,0.434775,0.439122,0.443469,5/26/2022
TZS,0.434989,0.439338,0.443687,5/27/2022
TZS,0.435099,0.43945,0.4438,5/30/2022
TZS,0.43518,0.439532,0.443883,5/31/2022
TZS,0.434662,0.439008,0.443354,6/1/2022
TZS,0.434126,0.438466,0.442807,6/2/2022
TZS,0.434266,0.438608,0.44295,6/3/2022
TZS,0.434874,0.439222,0.443571,6/6/2022
TZS,0.434351,0.438694,0.443037,6/7/2022
TZS,0.434353,0.438696,0.443039,6/8/2022
TZS,0.434464,0.438808,0.443152,6/9/2022
TZS,0.434498,0.438842,0.443187,6/10/2022
TZS,0.434532,0.438877,0.443222,6/13/2022
TZS,0.434506,0.438851,0.443196,6/14/2022
TZS,0.434523,0.438868,0.443213,6/15/2022
TZS,0.434583,0.438928,0.443274,6/16/2022
TZS,0.434553,0.438898,0.443243,6/17/2022
TZS,0.434613,0.438958,0.443304,6/20/2022
TZS,0.434681,0.439027,0.443374,6/21/2022
TZS,0.434715,0.439062,0.443408,6/22/2022
TZS,0.434881,0.439229,0.443577,6/23/2022
TZS,0.434868,0.439216,0.443564,6/24/2022
TZS,0.434991,0.439341,0.44369,6/27/2022
TZS,0.434905,0.439254,0.443603,6/28/2022
TZS,0.435033,0.439383,0.443733,6/29/2022
TZS,0.435152,0.439503,0.443854,6/30/2022
TZS,0.435211,0.439563,0.443915,7/5/2022
TZS,0.435301,0.439653,0.444006,7/6/2022
TZS,0.435415,0.439769,0.444123,7/7/2022
TZS,0.435466,0.439821,0.444175,7/8/2022
TZS,0.4355,0.439855,0.44421,7/12/2022
TZS,0.435573,0.439928,0.444283,7/13/2022
TZS,0.435679,0.440035,0.444392,7/14/2022
TZS,0.435777,0.440134,0.444491,7/15/2022
TZS,0.435921,0.44028,0.444639,7/18/2022
TZS,0.436002,0.440362,0.444721,7/19/2022
TZS,0.436121,0.440482,0.444843,7/20/2022
TZS,0.436249,0.440611,0.444973,7/21/2022
TZS,0.436372,0.440735,0.445099,7/22/2022
TZS,0.43651,0.440875,0.445239,7/25/2022
TZS,0.436633,0.440999,0.445365,7/26/2022
TZS,0.436765,0.441132,0.4455,7/27/2022
TZS,0.436893,0.441261,0.44563,7/28/2022
TZS,0.436995,0.441364,0.445734,7/29/2022
TZS,0.437101,0.441472,0.445842,8/1/2022
TZS,0.43719,0.441562,0.445933,8/2/2022
TZS,0.437314,0.441686,0.446059,8/3/2022
TZS,0.43745,0.441824,0.446198,8/4/2022
TZS,0.437067,0.441437,0.445808,8/8/2022
TZS,0.437675,0.442051,0.446428,8/9/2022
TZS,0.437811,0.442189,0.446566,8/10/2022
TZS,0.437934,0.442313,0.446692,8/11/2022
TZS,0.438062,0.442442,0.446822,8/12/2022
TZS,0.438181,0.442562,0.446943,8/16/2022
TZS,0.438312,0.442695,0.447078,8/17/2022
TZS,0.438406,0.442789,0.447173,8/18/2022
TZS,0.438516,0.442901,0.447286,8/19/2022
TZS,0.438124,0.442505,0.446886,8/22/2022
TZS,0.438763,0.44315,0.447537,8/23/2022
TZS,0.438886,0.443275,0.447663,8/24/2022
TZS,0.438963,0.443352,0.447741,8/25/2022
TZS,0.439107,0.443498,0.447889,8/26/2022
TZS,0.439214,0.443605,0.447997,8/29/2022
TZS,0.439379,0.443773,0.448166,8/30/2022
TZS,0.439503,0.443897,0.448292,8/31/2022
TZS,0.439643,0.444039,0.448435,9/1/2022
TZS,0.439809,0.444206,0.448604,9/2/2022
TZS,0.439949,0.444348,0.448747,9/5/2022
TZS,0.440098,0.444498,0.448899,9/6/2022
TZS,0.440242,0.444644,0.449046,9/7/2022
TZS,0.440387,0.44479,0.449193,9/8/2022
TZS,0.44051,0.444914,0.449319,9/9/2022
TZS,0.440612,0.445017,0.449423,9/12/2022
TZS,0.440752,0.445159,0.449566,9/13/2022
TZS,0.440884,0.445292,0.4497,9/14/2022
TZS,0.441011,0.445421,0.449831,9/15/2022
TZS,0.441134,0.445545,0.449956,9/16/2022
TZS,0.441287,0.4457,0.450112,9/19/2022
TZS,0.441432,0.445846,0.45026,9/20/2022
TZS,0.441581,0.445996,0.450411,9/21/2022
TZS,0.441721,0.446138,0.450554,9/22/2022
TZS,0.44184,0.446258,0.450676,9/23/2022
TZS,0.441989,0.446408,0.450827,9/26/2022
TZS,0.442148,0.446569,0.45099,9/27/2022
TZS,0.442316,0.446738,0.451161,9/28/2022
TZS,0.442443,0.446867,0.451291,9/29/2022
TZS,0.442562,0.446987,0.451413,9/30/2022
TZS,0.442669,0.447095,0.451521,10/3/2022
TZS,0.442809,0.447237,0.451664,10/4/2022
TZS,0.442924,0.447352,0.451781,10/5/2022
TZS,0.443038,0.447468,0.451898,10/6/2022
TZS,0.443251,0.447683,0.452115,10/7/2022
TZS,0.443499,0.447934,0.452368,10/10/2022
TZS,0.443709,0.448146,0.452583,10/11/2022
TZS,0.443875,0.448313,0.452752,10/12/2022
TZS,0.444082,0.448523,0.452963,10/13/2022
TZS,0.444314,0.448757,0.453199,10/14/2022
TZS,0.444462,0.448906,0.45335,10/17/2022
TZS,0.444483,0.448928,0.453372,10/18/2022
TZS,0.444602,0.449048,0.453493,10/19/2022
TZS,0.444636,0.449082,0.453528,10/20/2022
TZS,0.444734,0.449181,0.453628,10/21/2022
TZS,0.444764,0.449211,0.453658,10/24/2022
TZS,0.444974,0.449424,0.453873,10/25/2022
TZS,0.445026,0.449475,0.453925,10/26/2022
TZS,0.445178,0.449629,0.45408,10/27/2022
TZS,0.445271,0.449724,0.454176,10/28/2022
TZS,0.445495,0.44995,0.454404,10/31/2022
TZS,0.445714,0.450171,0.454628,11/1/2022
TZS,0.44595,0.45041,0.454869,11/2/2022
TZS,0.446191,0.450652,0.455114,11/3/2022
TZS,0.446242,0.450704,0.455166,11/4/2022
TZS,0.446395,0.450858,0.455322,11/7/2022
TZS,0.446489,0.450953,0.455417,11/8/2022
TZS,0.446742,0.451209,0.455676,11/9/2022
TZS,0.447012,0.451481,0.455951,11/10/2022
TZS,0.447201,0.451673,0.456144,11/11/2022
TZS,0.447337,0.45181,0.456283,11/14/2022
TZS,0.447482,0.451956,0.45643,11/15/2022
TZS,0.447775,0.452252,0.456729,11/16/2022
TZS,0.448008,0.452488,0.456968,11/17/2022
TZS,0.448085,0.452565,0.457046,11/18/2022
TZS,0.448081,0.452561,0.457041,11/21/2022
TZS,0.448336,0.452818,0.457301,11/22/2022
TZS,0.448544,0.453029,0.457514,11/23/2022
TZS,0.448671,0.453158,0.457644,11/24/2022
TZS,0.448875,0.453364,0.457852,11/25/2022
TZS,0.448892,0.453381,0.457869,11/28/2022
TZS,0.44919,0.453681,0.458173,11/29/2022
TZS,0.449232,0.453724,0.458216,11/30/2022
TZS,0.448985,0.453474,0.457963,12/1/2022
TZS,0.449793,0.454291,0.458788,12/2/2022
TZS,0.449507,0.454001,0.458496,12/5/2022
TZS,0.450329,0.454831,0.459334,12/6/2022
TZS,0.450669,0.455175,0.459681,12/7/2022
TZS,0.450911,0.455419,0.459928,12/8/2022
TZS,0.450975,0.455484,0.459993,12/9/2022
TZS,0.450869,0.455377,0.459885,12/12/2022
TZS,0.451191,0.455703,0.460214,12/13/2022
TZS,0.45149,0.456004,0.460519,12/14/2022
TZS,0.451829,0.456347,0.460865,12/15/2022
TZS,0.451936,0.456455,0.460973,12/16/2022
TZS,0.452326,0.456849,0.461372,12/19/2022
TZS,0.452671,0.457197,0.461723,12/20/2022
TZS,0.452802,0.45733,0.461857,12/21/2022
TZS,0.453807,0.458345,0.462882,12/22/2022
TZS,0.454035,0.458575,0.463115,12/23/2022
TZS,0.453766,0.458303,0.46284,12/28/2022
TZS,0.453992,0.458532,0.463071,12/29/2022
TZS,0.454258,0.4588,0.463342,12/30/2022
TZS,0.454676,0.459223,0.463769,1/4/2023
TZS,0.45488,0.459429,0.463977,1/5/2023
TZS,0.455084,0.459634,0.464185,1/6/2023
TZS,0.455805,0.460363,0.464921,1/9/2023
TZS,0.45479,0.459337,0.463884,1/10/2023
TZS,0.456362,0.460925,0.465488,1/11/2023
TZS,0.456728,0.461295,0.465862,1/12/2023
TZS,0.456356,0.460919,0.465482,1/13/2023
TZS,0.456107,0.460668,0.465229,1/16/2023
TZS,0.456931,0.461499,0.466068,1/17/2023
TZS,0.456503,0.461068,0.465633,1/18/2023
TZS,0.457091,0.461661,0.466232,1/19/2023
TZS,0.457218,0.46179,0.466362,1/20/2023
TZS,0.457547,0.462122,0.466697,1/23/2023
TZS,0.45922,0.463811,0.468403,1/24/2023
TZS,0.459521,0.464116,0.468711,1/25/2023
TZS,0.459541,0.464136,0.468731,1/26/2023
TZS,0.459109,0.463699,0.46829,1/27/2023
TZS,0.458331,0.462914,0.467497,1/30/2023
TZS,0.46033,0.464933,0.469536,1/31/2023
TZS,0.459723,0.46432,0.468917,2/2/2023
TZS,0.461192,0.465804,0.470415,2/3/2023
TZS,0.461087,0.465698,0.470308,2/6/2023
TZS,0.460047,0.464647,0.469247,2/7/2023
TZS,0.460051,0.464651,0.469251,2/8/2023
TZS,0.460043,0.464643,0.469242,2/9/2023
TZS,0.461924,0.466543,0.471162,2/10/2023
TZS,0.461997,0.466616,0.471236,2/13/2023
TZS,0.460584,0.46519,0.469795,2/14/2023
TZS,0.462251,0.466874,0.471496,2/15/2023
TZS,0.460936,0.465545,0.470154,2/16/2023
TZS,0.461139,0.46575,0.470361,2/17/2023
TZS,0.461016,0.465626,0.470236,2/20/2023
TZS,0.461422,0.466036,0.47065,2/21/2023
TZS,0.463186,0.467817,0.472448,2/22/2023
TZS,0.461958,0.466577,0.471196,2/23/2023
TZS,0.46354,0.468175,0.47281,2/24/2023
TZS,0.462249,0.466871,0.471493,2/27/2023
TZS,0.463434,0.468067,0.472701,2/28/2023
TZS,0.463425,0.468059,0.472693,3/1/2023
TZS,0.461695,0.466311,0.470928,3/2/2023
TZS,0.462095,0.466716,0.471336,3/3/2023
TZS,0.461695,0.466311,0.470928,3/6/2023
TZS,0.462915,0.467543,0.472172,3/7/2023
TZS,0.464519,0.469163,0.473808,3/8/2023
TZS,0.462784,0.467412,0.472039,3/9/2023
TZS,0.462738,0.467365,0.471992,3/10/2023
TZS,0.462763,0.46739,0.472017,3/13/2023
TZS,0.462949,0.467578,0.472207,3/14/2023
TZS,0.462966,0.467595,0.472224,3/15/2023
TZS,0.463761,0.468398,0.473035,3/16/2023
TZS,0.46341,0.468044,0.472677,3/17/2023
TZS,0.463854,0.468492,0.47313,3/20/2023
TZS,0.463774,0.468411,0.473048,3/21/2023
TZS,0.464585,0.469231,0.473876,3/22/2023
TZS,0.467454,0.472128,0.476802,3/23/2023
TZS,0.46541,0.470063,0.474717,3/24/2023
TZS,0.465701,0.470357,0.475014,3/27/2023
TZS,0.467615,0.472291,0.476967,3/28/2023
TZS,0.465989,0.470649,0.475308,3/29/2023
TZS,0.466416,0.47108,0.475744,3/30/2023
TZS,0.466581,0.471247,0.475912,3/31/2023
TZS,0.467174,0.471845,0.476516,4/3/2023
TZS,0.46722,0.471892,0.476564,4/4/2023
TZS,0.467492,0.472166,0.476841,4/5/2023
TZS,0.467538,0.472213,0.476888,4/6/2023
TZS,0.467854,0.472532,0.47721,4/11/2023
TZS,0.468123,0.472804,0.477485,4/12/2023
TZS,0.468893,0.473581,0.47827,4/13/2023
TZS,0.468269,0.472951,0.477633,4/14/2023
TZS,0.46888,0.473568,0.478257,4/17/2023
TZS,0.46919,0.473882,0.478573,4/18/2023
TZS,0.468998,0.473688,0.478377,4/19/2023
TZS,0.469422,0.474116,0.478809,4/20/2023
TZS,0.468568,0.473253,0.477938,4/24/2023
TZS,0.467528,0.472203,0.476878,4/25/2023
TZS,0.468604,0.47329,0.477976,4/26/2023
TZS,0.470172,0.474873,0.479575,4/27/2023
TZS,0.469953,0.474652,0.479351,4/28/2023
TZS,0.470308,0.47501,0.479713,5/2/2023
TZS,0.469988,0.474687,0.479386,5/3/2023
TZS,0.470193,0.474894,0.479596,5/4/2023
TZS,0.470709,0.475416,0.480123,5/5/2023
TZS,0.471012,0.475722,0.480431,5/8/2023
TZS,0.471464,0.476178,0.480892,5/9/2023
TZS,0.471517,0.476231,0.480946,5/10/2023
TZS,0.470567,0.475272,0.479977,5/11/2023
TZS,0.470812,0.47552,0.480228,5/12/2023
TZS,0.471306,0.476019,0.480731,5/15/2023
TZS,0.47149,0.476204,0.480919,5/16/2023
TZS,0.471927,0.476646,0.481365,5/17/2023
TZS,0.472141,0.476862,0.481583,5/18/2023
TZS,0.471438,0.476152,0.480866,5/19/2023
TZS,0.472836,0.477564,0.482292,5/22/2023
TZS,0.474131,0.478872,0.483613,5/23/2023
TZS,0.478867,0.483655,0.488444,5/24/2023
TZS,0.47253,0.477255,0.48198,5/25/2023
TZS,0.472882,0.47761,0.482338,5/26/2023
TZS,0.473246,0.477978,0.48271,5/29/2023
TZS,0.473591,0.478326,0.483062,5/30/2023
TZS,0.473919,0.478657,0.483396,5/31/2023
TZS,0.474337,0.47908,0.483823,6/1/2023
TZS,0.474686,0.479433,0.484179,6/2/2023
TZS,0.473995,0.478734,0.483473,6/5/2023
TZS,0.474003,0.478742,0.483482,6/6/2023
TZS,0.474588,0.479333,0.484079,6/7/2023
TZS,0.47521,0.479962,0.484714,6/8/2023
TZS,0.474443,0.479187,0.483931,6/9/2023
TZS,0.474371,0.479114,0.483857,6/12/2023
TZS,0.475216,0.479968,0.484719,6/13/2023
TZS,0.474409,0.479152,0.483896,6/14/2023
TZS,0.475122,0.479873,0.484624,6/15/2023
TZS,0.476006,0.480765,0.485525,6/16/2023
TZS,0.479308,0.4841,0.488893,6/19/2023
TZS,0.47928,0.484072,0.488864,6/20/2023
TZS,0.478898,0.483686,0.488475,6/21/2023
TZS,0.47789,0.482669,0.487447,6/22/2023
TZS,0.478152,0.482934,0.487715,6/23/2023
TZS,0.477807,0.482585,0.487362,6/26/2023
TZS,0.478645,0.483431,0.488217,6/27/2023
TZS,0.476557,0.481322,0.486087,6/29/2023
TZS,0.477353,0.482126,0.486899,6/30/2023
TZS,0.476813,0.481581,0.486348,7/5/2023
TZS,0.476628,0.481394,0.486159,7/6/2023
TZS,0.472887,0.477615,0.482344,7/7/2023
TZS,0.475631,0.480386,0.485142,7/10/2023
TZS,0.47366,0.478396,0.483133,7/11/2023
TZS,0.476066,0.480826,0.485587,7/12/2023
TZS,0.473863,0.478601,0.483339,7/13/2023
TZS,0.472886,0.477615,0.482343,7/14/2023
TZS,0.476595,0.481361,0.486126,7/17/2023
TZS,0.477055,0.481825,0.486595,7/18/2023
TZS,0.474921,0.479669,0.484418,7/19/2023
TZS,0.475143,0.479894,0.484645,7/20/2023
TZS,0.475478,0.480232,0.484986,7/21/2023
TZS,0.475745,0.480502,0.485259,7/24/2023
TZS,0.476053,0.480813,0.485573,7/25/2023
TZS,0.476271,0.481034,0.485796,7/26/2023
TZS,0.474827,0.479575,0.484323,7/27/2023
TZS,0.475037,0.479787,0.484537,7/28/2023
TZS,0.47534,0.480093,0.484846,7/31/2023
TZS,0.475683,0.480439,0.485196,8/1/2023
TZS,0.475945,0.480704,0.485463,8/2/2023
TZS,0.476337,0.4811,0.485863,8/3/2023
TZS,0.47075,0.475457,0.480164,8/7/2023
